InvoiceNo,ProductId,Quantity,TypeId,Reorder_Cause_ID
IVOS2301-0224,3474,1,4,
IVOS2301-0238,191,2,3,
IVOS2301-0238,983,1,4,
IVOS2301-0238,3474,1,4,
IVOS2301-0243,683,2,3,
IVOS2301-0243,688,2,3,
IVOS2301-0243,696,2,3,
IVOS2301-0243,1365,2,3,
IVOS2301-0243,1367,2,3,
IVOS2301-0243,1379,2,3,
IVOS2301-0243,1385,2,3,
IVOS2301-0243,1509,2,3,
IVOS2301-0243,2453,2,3,
IVOS2301-0243,2463,2,3,
IVOS2301-0243,3341,1,3,
IVOS2301-0244,983,1,4,
IVOS2301-0244,1603,2,3,
IVOS2301-0244,3474,1,4,
IVOS2301-0245,983,1,4,
IVOS2301-0245,3401,2,3,
IVOS2301-0245,3474,1,4,
IVOS2301-0246,983,1,4,
IVOS2301-0246,1605,2,3,
IVOS2301-0246,3474,1,4,
IVOS2301-0254,191,2,3,
IVOS2301-0254,983,1,4,
IVOS2301-0254,3474,1,4,
IVOS2301-0258,191,2,3,
IVOS2301-0258,983,1,4,
IVOS2301-0258,3474,1,4,
IVOS2301-0259,983,1,4,
IVOS2301-0259,1603,2,3,
IVOS2301-0259,3474,1,4,
IVOS2301-0260,191,2,3,
IVOS2301-0260,983,1,4,
IVOS2301-0260,3474,1,4,
IVOS2301-0261,192,2,3,
IVOS2301-0261,983,1,4,
IVOS2301-0261,3474,1,4,
IVOS2301-0262,189,2,3,
IVOS2301-0262,983,1,4,
IVOS2301-0262,3474,1,4,
IVOS2301-0263,983,1,4,
IVOS2301-0263,1602,2,3,
IVOS2301-0263,3474,1,4,
IVOS2301-0264,191,2,3,
IVOS2301-0264,983,1,4,
IVOS2301-0264,3474,1,4,
IVOS2301-0265,191,2,3,
IVOS2301-0265,983,1,4,
IVOS2301-0265,3474,1,4,
IVOS2301-0266,983,1,4,
IVOS2301-0266,1605,2,3,
IVOS2301-0266,3474,1,4,
IVOS2301-0278,198,2,3,
IVOS2301-0278,983,1,4,
IVOS2301-0278,3474,1,4,
IVOS2301-0290,189,2,3,
IVOS2301-0290,983,1,4,
IVOS2301-0290,3091,2,3,
IVOS2301-0290,3474,1,4,
IVOS2301-0306,983,1,4,
IVOS2301-0306,1606,2,3,
IVOS2301-0306,3474,1,4,
IVOS2301-0307,191,2,3,
IVOS2301-0307,983,1,4,
IVOS2301-0307,3474,1,4,
IVOS2301-0308,191,2,3,
IVOS2301-0308,983,1,4,
IVOS2301-0308,3474,1,4,
IVOS2301-0309,192,2,3,
IVOS2301-0309,983,1,4,
IVOS2301-0309,3474,1,4,
IVOS2301-0310,983,1,4,
IVOS2301-0310,1606,2,3,
IVOS2301-0310,3474,1,4,
IVOS2301-0311,189,2,3,
IVOS2301-0311,983,1,4,
IVOS2301-0311,3474,1,4,
IVOS2301-0312,983,1,4,
IVOS2301-0312,1602,2,3,
IVOS2301-0312,3474,1,4,
IVOS2301-0313,983,1,4,
IVOS2301-0313,3414,2,3,
IVOS2301-0313,3474,1,4,
IVOS2301-0314,194,2,3,
IVOS2301-0314,983,1,4,
IVOS2301-0314,3474,1,4,
IVOS2301-0315,189,2,3,
IVOS2301-0315,983,1,4,
IVOS2301-0315,3474,1,4,
IVOS2301-0316,983,1,4,
IVOS2301-0316,1602,2,3,
IVOS2301-0316,3474,1,4,
IVOS2301-0317,983,1,4,
IVOS2301-0317,1615,2,3,
IVOS2301-0317,3474,1,4,
IVOS2301-0320,983,1,4,
IVOS2301-0320,1603,2,3,
IVOS2301-0320,3474,1,4,
IVOS2301-0359,146,2,3,
IVOS2301-0359,983,1,4,
IVOS2301-0359,3474,1,4,
IVOS2301-0404,983,1,4,
IVOS2301-0404,1602,2,3,
IVOS2301-0404,3474,1,4,
IVOS2301-0405,983,1,4,
IVOS2301-0405,1605,2,3,
IVOS2301-0405,3474,1,4,
IVOS2301-0406,191,2,3,
IVOS2301-0406,983,1,4,
IVOS2301-0406,3474,1,4,
IVOS2301-0407,983,1,4,
IVOS2301-0407,1603,2,3,
IVOS2301-0407,3474,1,4,
IVOS2301-0408,983,1,4,
IVOS2301-0408,1605,2,3,
IVOS2301-0408,3474,1,4,
IVOS2301-0409,983,1,4,
IVOS2301-0409,1602,2,3,
IVOS2301-0409,3474,1,4,
IVOS2301-0410,191,2,3,
IVOS2301-0410,983,1,4,
IVOS2301-0410,3474,1,4,
IVOS2301-0411,983,1,4,
IVOS2301-0411,1602,2,3,
IVOS2301-0411,3474,1,4,
IVOS2301-0412,189,2,3,
IVOS2301-0412,983,1,4,
IVOS2301-0412,3474,1,4,
IVOS2301-0413,191,2,3,
IVOS2301-0413,983,1,4,
IVOS2301-0413,3474,1,4,
IVOS2301-0414,191,2,3,
IVOS2301-0414,983,1,4,
IVOS2301-0414,3474,1,4,
IVOS2301-0415,191,2,3,
IVOS2301-0415,983,1,4,
IVOS2301-0415,3474,1,4,
IVOS2301-0416,198,2,3,
IVOS2301-0416,983,1,4,
IVOS2301-0416,3474,1,4,
IVOS2301-0417,983,1,4,
IVOS2301-0417,3332,2,3,
IVOS2301-0417,3474,1,4,
IVOS2301-0418,189,2,3,
IVOS2301-0418,983,1,4,
IVOS2301-0418,3474,1,4,
IVOS2301-0419,189,2,3,
IVOS2301-0419,983,1,4,
IVOS2301-0419,3474,1,4,
IVOS2301-0420,983,1,4,
IVOS2301-0420,1603,2,3,
IVOS2301-0420,3474,1,4,
IVOS2301-0421,197,2,3,
IVOS2301-0421,983,1,4,
IVOS2301-0421,3474,1,4,
IVOS2301-0422,983,1,4,
IVOS2301-0422,1603,2,3,
IVOS2301-0422,3474,1,4,
IVOS2301-0423,983,1,4,
IVOS2301-0423,1606,2,3,
IVOS2301-0423,3474,1,4,
IVOS2301-0424,189,2,3,
IVOS2301-0424,983,1,4,
IVOS2301-0424,3474,1,4,
IVOS2301-0425,983,1,4,
IVOS2301-0425,1605,2,3,
IVOS2301-0425,3474,1,4,
IVOS2301-0426,192,2,3,
IVOS2301-0426,983,1,4,
IVOS2301-0426,3474,1,4,
IVOS2301-0427,191,2,3,
IVOS2301-0427,983,1,4,
IVOS2301-0427,3474,1,4,
IVOS2301-0428,191,2,3,
IVOS2301-0428,983,1,4,
IVOS2301-0428,3474,1,4,
IVOS2301-0462,192,2,3,
IVOS2301-0462,983,1,4,
IVOS2301-0462,3474,1,4,
IVOS2301-0463,196,2,3,
IVOS2301-0463,983,1,4,
IVOS2301-0463,3474,1,4,
IVOS2301-0464,189,2,3,
IVOS2301-0464,983,1,4,
IVOS2301-0464,3474,1,4,
IVOS2301-0470,983,1,4,
IVOS2301-0470,1617,2,3,
IVOS2301-0470,3474,1,4,
IVOS2301-0471,192,2,3,
IVOS2301-0471,983,1,4,
IVOS2301-0471,3474,1,4,
IVOS2301-0472,192,2,3,
IVOS2301-0472,983,1,4,
IVOS2301-0472,3474,1,4,
IVOS2301-0473,983,1,4,
IVOS2301-0473,1603,2,3,
IVOS2301-0473,3474,1,4,
IVOS2301-0474,983,1,4,
IVOS2301-0474,1602,2,3,
IVOS2301-0474,3474,1,4,
IVOS2301-0475,194,2,3,
IVOS2301-0475,983,1,4,
IVOS2301-0475,3474,1,4,
IVOS2301-0476,983,1,4,
IVOS2301-0476,1602,2,3,
IVOS2301-0476,3474,1,4,
IVOS2301-0477,983,1,4,
IVOS2301-0477,1605,2,3,
IVOS2301-0477,3474,1,4,
IVOS2301-0478,196,2,3,
IVOS2301-0478,983,1,4,
IVOS2301-0478,3474,1,4,
IVOS2301-0479,983,1,4,
IVOS2301-0479,1603,2,3,
IVOS2301-0479,3474,1,4,
IVOS2301-0480,983,1,4,
IVOS2301-0480,1603,2,3,
IVOS2301-0480,3474,1,4,
IVOS2301-0481,983,1,4,
IVOS2301-0481,1607,2,3,
IVOS2301-0481,3474,1,4,
IVOS2301-0482,983,1,4,
IVOS2301-0482,1602,2,3,
IVOS2301-0482,3474,1,4,
IVOS2301-0492,189,2,3,
IVOS2301-0492,983,1,4,
IVOS2301-0492,3474,1,4,
IVOS2301-0493,983,1,4,
IVOS2301-0493,1609,2,3,
IVOS2301-0493,3474,1,4,
IVOS2301-0494,189,2,3,
IVOS2301-0494,983,1,4,
IVOS2301-0494,3474,1,4,
IVOS2301-0495,194,2,3,
IVOS2301-0495,983,1,4,
IVOS2301-0495,3474,1,4,
IVOS2301-0510,983,1,4,
IVOS2301-0510,3414,2,3,
IVOS2301-0510,3474,1,4,
IVOS2301-0511,683,1,3,
IVOS2301-0511,683,2,3,
IVOS2301-0511,1247,1,3,12
IVOS2301-0511,1309,2,3,
IVOS2301-0511,1326,2,3,
IVOS2301-0511,1338,2,3,
IVOS2301-0511,1370,2,3,
IVOS2301-0511,1371,2,3,
IVOS2301-0511,1379,2,3,
IVOS2301-0511,1387,2,3,
IVOS2301-0511,1503,2,3,
IVOS2301-0511,2447,2,3,
IVOS2301-0511,2466,2,3,
IVOS2301-0511,2487,2,3,
IVOS2301-0512,983,1,4,
IVOS2301-0512,1349,2,3,
IVOS2301-0512,1361,2,3,
IVOS2301-0512,1396,2,3,
IVOS2301-0512,1403,2,3,
IVOS2301-0512,1405,1,3,
IVOS2301-0512,1405,2,3,
IVOS2301-0512,1413,2,3,
IVOS2301-0512,1428,2,3,
IVOS2301-0512,1430,1,3,
IVOS2301-0512,1463,2,3,
IVOS2301-0512,1467,2,3,
IVOS2301-0512,1468,2,3,
IVOS2301-0512,1495,2,3,
IVOS2301-0512,1502,2,3,
IVOS2301-0512,1613,84,4,
IVOS2301-0512,2515,2,3,
IVOS2301-0512,2518,2,3,
IVOS2301-0512,2530,2,3,
IVOS2301-0512,2532,2,3,
IVOS2301-0512,3342,2,3,
IVOS2301-0512,3348,2,3,
IVOS2301-0512,3353,2,3,
IVOS2301-0512,3355,2,3,
IVOS2301-0512,3363,2,3,
IVOS2301-0512,3462,2,3,
IVOS2301-0513,148,2,3,
IVOS2301-0513,983,1,4,
IVOS2301-0542,191,2,3,
IVOS2301-0542,983,1,4,
IVOS2301-0542,3474,1,4,
IVOS2301-0543,983,1,4,
IVOS2301-0543,3091,2,3,
IVOS2301-0543,3474,1,4,
IVOS2301-0544,983,1,4,
IVOS2301-0544,3401,2,3,
IVOS2301-0544,3474,1,4,
IVOS2301-0545,983,1,4,
IVOS2301-0545,1652,2,3,
IVOS2301-0545,3474,1,4,
IVOS2301-0546,191,2,3,
IVOS2301-0546,983,1,4,
IVOS2301-0546,3474,1,4,
IVOS2301-0547,192,2,3,
IVOS2301-0547,983,1,4,
IVOS2301-0547,3474,1,4,
IVOS2301-0548,194,2,3,
IVOS2301-0548,983,1,4,
IVOS2301-0548,3474,1,4,
IVOS2301-0552,189,2,3,
IVOS2301-0552,983,1,4,
IVOS2301-0552,3474,1,4,
IVOS2301-0553,983,1,4,
IVOS2301-0553,1652,2,3,
IVOS2301-0553,3474,1,4,
IVOS2301-0554,195,2,3,
IVOS2301-0554,983,1,4,
IVOS2301-0555,195,2,3,
IVOS2301-0555,983,1,4,
IVOS2301-0555,3474,1,4,
IVOS2301-0556,983,1,4,
IVOS2301-0556,3401,2,3,
IVOS2301-0556,3474,1,4,
IVOS2301-0557,983,1,4,
IVOS2301-0557,1605,2,3,
IVOS2301-0557,3474,1,4,
IVOS2301-0558,983,1,4,
IVOS2301-0558,1602,2,3,
IVOS2301-0558,3474,1,4,
IVOS2301-0559,191,2,3,
IVOS2301-0559,983,1,4,
IVOS2301-0559,3474,1,4,
IVOS2301-0560,189,2,3,
IVOS2301-0560,983,1,4,
IVOS2301-0560,3474,1,4,
IVOS2301-0561,191,2,3,
IVOS2301-0561,983,1,4,
IVOS2301-0561,3474,1,4,
IVOS2301-0562,189,2,3,
IVOS2301-0562,983,1,4,
IVOS2301-0562,3474,1,4,
IVOS2301-0563,191,2,3,
IVOS2301-0563,983,1,4,
IVOS2301-0563,3474,1,4,
IVOS2301-0564,983,1,4,
IVOS2301-0564,1603,2,3,
IVOS2301-0564,3474,1,4,
IVOS2301-0565,189,2,3,
IVOS2301-0565,983,1,4,
IVOS2301-0565,3474,1,4,
IVOS2301-0566,198,2,3,
IVOS2301-0566,983,1,4,
IVOS2301-0566,3474,1,4,
IVOS2301-0567,197,2,3,
IVOS2301-0567,983,1,4,
IVOS2301-0567,3474,1,4,
IVOS2301-0568,983,1,4,
IVOS2301-0568,1619,2,3,
IVOS2301-0568,3474,1,4,
IVOS2301-0569,983,1,4,
IVOS2301-0569,3332,2,3,
IVOS2301-0569,3474,1,4,
IVOS2301-0570,198,2,3,
IVOS2301-0570,983,1,4,
IVOS2301-0570,3474,1,4,
IVOS2301-0571,192,2,3,
IVOS2301-0571,983,1,4,
IVOS2301-0571,1618,2,3,
IVOS2301-0598,191,2,3,
IVOS2301-0598,983,1,4,
IVOS2301-0598,3474,1,4,
IVOS2301-0635,194,2,3,
IVOS2301-0635,983,1,4,
IVOS2301-0635,3474,1,4,
IVOS2301-0636,189,2,3,
IVOS2301-0636,983,1,4,
IVOS2301-0636,3474,1,4,
IVOS2301-0637,194,2,3,
IVOS2301-0637,983,1,4,
IVOS2301-0637,3474,1,4,
IVOS2301-0638,983,1,4,
IVOS2301-0638,1606,2,3,
IVOS2301-0638,3474,1,4,
IVOS2301-0639,983,1,4,
IVOS2301-0639,1606,2,3,
IVOS2301-0639,3474,1,4,
IVOS2301-0640,189,2,3,
IVOS2301-0640,983,1,4,
IVOS2301-0640,3474,1,4,
IVOS2301-0641,983,1,4,
IVOS2301-0641,1608,2,3,
IVOS2301-0641,3474,1,4,
IVOS2301-0642,983,1,4,
IVOS2301-0642,1603,2,3,
IVOS2301-0642,3474,1,4,
IVOS2301-0643,983,1,4,
IVOS2301-0643,1603,2,3,
IVOS2301-0643,3474,1,4,
IVOS2301-0644,195,2,3,
IVOS2301-0644,983,1,4,
IVOS2301-0644,3474,1,4,
IVOS2301-0645,983,1,4,
IVOS2301-0645,1605,2,3,
IVOS2301-0645,3474,1,4,
IVOS2301-0646,983,1,4,
IVOS2301-0646,1606,2,3,
IVOS2301-0646,3474,1,4,
IVOS2301-0647,983,1,4,
IVOS2301-0647,1602,2,3,
IVOS2301-0647,3474,1,4,
IVOS2301-0648,189,2,3,
IVOS2301-0648,983,1,4,
IVOS2301-0648,3474,1,4,
IVOS2301-0649,191,2,3,
IVOS2301-0649,983,1,4,
IVOS2301-0649,3474,1,4,
IVOS2301-0650,198,2,3,
IVOS2301-0650,983,1,4,
IVOS2301-0650,3474,1,4,
IVOS2301-0666,192,2,3,
IVOS2301-0666,983,1,4,
IVOS2301-0666,3474,1,4,
IVOS2301-0678,683,2,3,
IVOS2301-0678,1297,2,3,
IVOS2301-0678,1314,2,3,
IVOS2301-0678,1365,2,3,
IVOS2301-0678,1370,2,3,
IVOS2301-0678,1379,2,3,
IVOS2301-0678,1394,2,3,7
IVOS2301-0678,1503,2,3,
IVOS2301-0678,1510,2,3,
IVOS2301-0678,1561,2,3,
IVOS2301-0678,2466,1,3,
IVOS2301-0679,194,2,3,
IVOS2301-0679,983,1,4,
IVOS2301-0679,3474,1,4,
IVOS2301-0680,189,2,3,
IVOS2301-0680,983,1,4,
IVOS2301-0680,3474,1,4,
IVOS2301-0681,189,2,3,
IVOS2301-0681,983,1,4,
IVOS2301-0681,3474,1,4,
IVOS2301-0682,189,2,3,
IVOS2301-0682,983,1,4,
IVOS2301-0682,3474,1,4,
IVOS2301-0683,983,1,4,
IVOS2301-0683,1602,2,3,
IVOS2301-0683,3474,1,4,
IVOS2301-0684,189,2,3,
IVOS2301-0684,983,1,4,
IVOS2301-0684,3474,1,4,
IVOS2301-0685,983,1,4,
IVOS2301-0685,1606,2,3,
IVOS2301-0685,3474,1,4,
IVOS2301-0686,983,1,4,
IVOS2301-0686,1652,2,3,
IVOS2301-0686,3474,1,4,
IVOS2301-0699,983,1,4,
IVOS2301-0699,1607,2,3,
IVOS2301-0699,3474,1,4,
IVOS2301-0700,146,2,3,
IVOS2301-0700,983,1,4,
IVOS2301-0700,3474,1,4,
IVOS2301-0721,983,1,4,
IVOS2301-0721,3401,2,3,
IVOS2301-0721,3474,1,4,
IVOS2301-0734,983,1,4,
IVOS2301-0734,1618,2,3,
IVOS2301-0734,3474,1,4,
IVOS2301-0735,983,1,4,
IVOS2301-0735,3091,2,3,
IVOS2301-0735,3474,1,4,
IVOS2301-0736,197,2,3,
IVOS2301-0736,983,1,4,
IVOS2301-0736,3474,1,4,
IVOS2301-0737,192,2,3,
IVOS2301-0737,983,1,4,
IVOS2301-0737,3474,1,4,
IVOS2301-0738,194,2,3,
IVOS2301-0738,983,1,4,
IVOS2301-0738,3474,1,4,
IVOS2301-0739,197,2,3,
IVOS2301-0739,983,1,4,
IVOS2301-0739,3474,1,4,
IVOS2301-0740,192,2,3,
IVOS2301-0740,983,1,4,
IVOS2301-0740,3474,1,4,
IVOS2301-0741,983,1,4,
IVOS2301-0741,1605,2,3,
IVOS2301-0741,3474,1,4,
IVOS2301-0742,983,1,4,
IVOS2301-0742,1609,2,3,
IVOS2301-0742,3474,1,4,
IVOS2301-0743,191,2,3,
IVOS2301-0743,983,1,4,
IVOS2301-0743,3474,1,4,
IVOS2301-0744,983,1,4,
IVOS2301-0744,1603,2,3,
IVOS2301-0744,3474,1,4,
IVOS2301-0745,189,2,3,
IVOS2301-0745,983,1,4,
IVOS2301-0745,3474,1,4,
IVOS2301-0777,191,2,3,
IVOS2301-0777,983,1,4,
IVOS2301-0777,3474,1,4,
IVOS2301-0778,191,2,3,
IVOS2301-0778,983,1,4,
IVOS2301-0778,3474,1,4,
IVOS2301-0815,189,2,3,
IVOS2301-0815,983,1,4,
IVOS2301-0815,3475,1,4,
IVOS2301-0816,983,1,4,
IVOS2301-0816,1603,2,3,
IVOS2301-0816,3475,1,4,
IVOS2301-0817,983,1,4,
IVOS2301-0817,1602,2,3,
IVOS2301-0817,3475,1,4,
IVOS2301-0818,189,2,3,
IVOS2301-0818,983,1,4,
IVOS2301-0818,3475,1,4,
IVOS2301-0819,189,2,3,
IVOS2301-0819,983,1,4,
IVOS2301-0819,3475,1,4,
IVOS2301-0820,983,1,4,
IVOS2301-0820,1602,2,3,
IVOS2301-0820,3475,1,4,
IVOS2301-0821,983,1,4,
IVOS2301-0821,1603,2,3,
IVOS2301-0821,3475,1,4,
IVOS2301-0822,194,2,3,
IVOS2301-0822,983,1,4,
IVOS2301-0822,3475,1,4,
IVOS2301-0823,983,1,4,
IVOS2301-0823,1603,2,3,
IVOS2301-0823,3475,1,4,
IVOS2301-0824,983,1,4,
IVOS2301-0824,1603,2,3,
IVOS2301-0824,3475,1,4,
IVOS2301-0825,191,2,3,
IVOS2301-0825,983,1,4,
IVOS2301-0825,3475,1,4,
IVOS2301-0826,983,1,4,
IVOS2301-0826,1618,2,3,
IVOS2301-0826,3475,1,4,
IVOS2301-0827,191,2,3,
IVOS2301-0827,983,1,4,
IVOS2301-0827,3475,1,4,
IVOS2301-0828,983,1,4,
IVOS2301-0828,1603,2,3,
IVOS2301-0828,3475,1,4,
IVOS2301-0829,983,1,4,
IVOS2301-0829,1603,2,3,
IVOS2301-0829,3475,1,4,
IVOS2301-0830,189,2,3,
IVOS2301-0830,983,1,4,
IVOS2301-0830,3475,1,4,
IVOS2301-0831,983,1,4,
IVOS2301-0831,1603,2,3,
IVOS2301-0831,3475,1,4,
IVOS2301-0846,983,1,4,
IVOS2301-0846,1607,2,3,
IVOS2301-0846,3474,1,4,
IVOS2301-0847,983,1,4,
IVOS2301-0847,3091,2,3,
IVOS2301-0847,3474,1,4,
IVOS2301-0867,189,2,3,
IVOS2301-0867,983,1,4,
IVOS2301-0867,3091,2,3,
IVOS2301-0867,3474,1,4,
IVOS2301-0868,197,2,3,
IVOS2301-0868,983,1,4,
IVOS2301-0868,3474,1,4,
IVOS2301-0869,983,1,4,
IVOS2301-0869,3091,2,3,
IVOS2301-0869,3474,1,4,
IVOS2301-0870,191,2,3,
IVOS2301-0870,983,1,4,
IVOS2301-0870,3474,1,4,
IVOS2301-0871,194,2,3,
IVOS2301-0871,983,1,4,
IVOS2301-0871,3474,1,4,
IVOS2301-0872,983,1,4,
IVOS2301-0872,1615,2,3,
IVOS2301-0872,3474,1,4,
IVOS2301-0873,191,2,3,
IVOS2301-0873,983,1,4,
IVOS2301-0873,3474,1,4,
IVOS2301-0874,983,1,4,
IVOS2301-0874,1615,2,3,
IVOS2301-0874,3474,1,4,
IVOS2301-0875,983,1,4,
IVOS2301-0875,1609,2,3,
IVOS2301-0875,3474,1,4,
IVOS2301-0876,983,1,4,
IVOS2301-0876,1603,2,3,
IVOS2301-0876,3474,1,4,
IVOS2301-0879,983,1,4,
IVOS2301-0879,1603,2,3,
IVOS2301-0879,3474,1,4,
IVOS2301-0892,683,2,3,
IVOS2301-0892,691,2,3,
IVOS2301-0892,1373,2,3,
IVOS2301-0892,1383,2,3,
IVOS2301-0892,1384,2,3,
IVOS2301-0892,1399,2,3,
IVOS2301-0892,1404,2,3,
IVOS2301-0892,1503,2,3,2
IVOS2301-0892,2487,2,3,6
IVOS2301-0892,3365,2,3,
IVOS2302-0032,983,1,4,
IVOS2302-0032,3401,2,3,
IVOS2302-0032,3474,1,4,
IVOS2302-0035,983,1,4,
IVOS2302-0035,1603,2,3,
IVOS2302-0035,3474,1,4,
IVOS2302-0050,194,2,3,
IVOS2302-0050,983,1,4,
IVOS2302-0050,3474,1,4,
IVOS2302-0051,983,1,4,
IVOS2302-0051,1606,2,3,
IVOS2302-0051,3474,1,4,
IVOS2302-0052,983,1,4,
IVOS2302-0052,1605,2,3,
IVOS2302-0052,3474,1,4,
IVOS2302-0053,983,1,4,
IVOS2302-0053,1607,2,3,
IVOS2302-0053,3474,1,4,
IVOS2302-0054,983,1,4,
IVOS2302-0054,3244,2,3,
IVOS2302-0054,3474,1,4,
IVOS2302-0059,195,2,3,
IVOS2302-0059,983,1,4,
IVOS2302-0059,3474,1,4,
IVOS2302-0060,983,1,4,
IVOS2302-0060,1609,2,3,
IVOS2302-0060,3474,1,4,
IVOS2302-0089,682,2,3,
IVOS2302-0089,983,1,4,
IVOS2302-0089,1351,2,3,
IVOS2302-0089,1396,2,3,
IVOS2302-0089,1405,2,3,
IVOS2302-0089,1409,2,3,
IVOS2302-0089,1430,2,3,
IVOS2302-0089,1433,2,3,
IVOS2302-0089,1491,2,3,
IVOS2302-0089,1495,2,3,
IVOS2302-0089,1497,2,3,
IVOS2302-0089,1500,2,3,
IVOS2302-0089,1613,90,4,
IVOS2302-0089,2515,2,3,
IVOS2302-0089,2528,2,3,
IVOS2302-0089,2530,2,3,
IVOS2302-0089,2532,2,3,
IVOS2302-0089,3080,2,3,
IVOS2302-0089,3342,2,3,
IVOS2302-0089,3363,2,3,
IVOS2302-0089,3373,2,3,
IVOS2302-0089,3461,2,3,
IVOS2302-0089,3462,2,3,
IVOS2302-0114,191,2,3,
IVOS2302-0114,983,1,4,
IVOS2302-0114,3474,1,4,
IVOS2302-0115,983,1,4,
IVOS2302-0115,1615,2,3,
IVOS2302-0115,3474,1,4,
IVOS2302-0116,191,2,3,
IVOS2302-0116,983,1,4,
IVOS2302-0116,3474,1,4,
IVOS2302-0117,191,2,3,
IVOS2302-0117,983,1,4,
IVOS2302-0117,3474,1,4,
IVOS2302-0118,983,1,4,
IVOS2302-0118,1602,2,3,
IVOS2302-0118,3474,1,4,
IVOS2302-0119,983,1,4,
IVOS2302-0119,1602,2,3,
IVOS2302-0119,3474,1,4,
IVOS2302-0120,983,1,4,
IVOS2302-0120,1603,2,3,
IVOS2302-0120,1605,2,3,
IVOS2302-0120,3474,1,4,
IVOS2302-0121,983,1,4,
IVOS2302-0121,1652,2,3,
IVOS2302-0121,3474,1,4,
IVOS2302-0122,983,1,4,
IVOS2302-0122,1603,2,3,
IVOS2302-0122,3474,1,4,
IVOS2302-0123,983,1,4,
IVOS2302-0123,1603,2,3,
IVOS2302-0123,3474,1,4,
IVOS2302-0124,189,2,3,
IVOS2302-0124,983,1,4,
IVOS2302-0124,3474,1,4,
IVOS2302-0125,189,2,3,
IVOS2302-0125,983,1,4,
IVOS2302-0125,3474,1,4,
IVOS2302-0126,189,2,3,
IVOS2302-0126,983,1,4,
IVOS2302-0126,3474,1,4,
IVOS2302-0127,192,2,3,
IVOS2302-0127,983,1,4,
IVOS2302-0127,3474,1,4,
IVOS2302-0128,196,2,3,
IVOS2302-0128,983,1,4,
IVOS2302-0128,3474,1,4,
IVOS2302-0129,192,2,3,
IVOS2302-0129,983,1,4,
IVOS2302-0129,3474,1,4,
IVOS2302-0130,189,2,3,
IVOS2302-0130,983,1,4,
IVOS2302-0130,3474,1,4,
IVOS2302-0131,195,2,3,
IVOS2302-0131,983,1,4,
IVOS2302-0131,3474,1,4,
IVOS2302-0132,983,1,4,
IVOS2302-0132,1603,2,3,
IVOS2302-0132,3474,1,4,
IVOS2302-0138,189,2,3,
IVOS2302-0138,983,1,4,
IVOS2302-0138,3474,1,4,
IVOS2302-0139,983,1,4,
IVOS2302-0139,3431,2,3,
IVOS2302-0139,3474,1,4,
IVOS2302-0141,189,2,3,
IVOS2302-0141,983,1,4,
IVOS2302-0141,3474,1,4,
IVOS2302-0142,983,1,4,
IVOS2302-0142,1602,2,3,
IVOS2302-0142,3474,1,4,
IVOS2302-0144,198,2,3,
IVOS2302-0144,983,1,4,
IVOS2302-0144,3474,1,4,
IVOS2302-0145,194,2,3,
IVOS2302-0145,983,1,4,
IVOS2302-0145,3474,1,4,
IVOS2302-0146,194,2,3,
IVOS2302-0146,983,1,4,
IVOS2302-0146,3474,1,4,
IVOS2302-0147,194,2,3,
IVOS2302-0147,983,1,4,
IVOS2302-0147,3474,1,4,
IVOS2302-0153,194,2,3,
IVOS2302-0153,983,1,4,
IVOS2302-0153,3474,1,4,
IVOS2302-0154,983,1,4,
IVOS2302-0154,1605,2,3,
IVOS2302-0154,3474,1,4,
IVOS2302-0155,191,2,3,
IVOS2302-0155,983,1,4,
IVOS2302-0155,3474,1,4,
IVOS2302-0156,983,1,4,
IVOS2302-0156,1602,2,3,
IVOS2302-0156,3474,1,4,
IVOS2302-0157,191,2,3,
IVOS2302-0157,983,1,4,
IVOS2302-0157,3401,2,3,
IVOS2302-0157,3474,1,4,
IVOS2302-0171,191,2,3,
IVOS2302-0171,983,1,4,
IVOS2302-0171,3474,1,4,
IVOS2302-0172,191,2,3,
IVOS2302-0172,983,1,4,
IVOS2302-0172,3474,1,4,
IVOS2302-0173,983,1,4,
IVOS2302-0173,1602,2,3,
IVOS2302-0173,3474,1,4,
IVOS2302-0174,983,1,4,
IVOS2302-0174,1603,2,3,
IVOS2302-0174,3474,1,4,
IVOS2302-0175,983,1,4,
IVOS2302-0175,1603,2,3,
IVOS2302-0175,3474,1,4,
IVOS2302-0176,983,1,4,
IVOS2302-0176,1654,2,3,
IVOS2302-0176,3474,1,4,
IVOS2302-0177,983,1,4,
IVOS2302-0177,1606,2,3,
IVOS2302-0177,3474,1,4,
IVOS2302-0178,983,1,4,
IVOS2302-0178,1617,2,3,
IVOS2302-0178,3474,1,4,
IVOS2302-0188,191,2,3,
IVOS2302-0188,983,1,4,
IVOS2302-0188,3474,1,4,
IVOS2302-0190,983,1,4,
IVOS2302-0190,985,1,4,
IVOS2302-0190,3244,2,3,
IVOS2302-0191,191,2,3,
IVOS2302-0191,983,1,4,
IVOS2302-0191,3474,1,4,
IVOS2302-0193,983,1,4,
IVOS2302-0193,1606,2,3,
IVOS2302-0193,1616,2,3,
IVOS2302-0193,3398,2,3,
IVOS2302-0197,191,2,3,
IVOS2302-0197,983,1,4,
IVOS2302-0197,3474,1,4,
IVOS2302-0211,191,2,3,
IVOS2302-0211,983,1,4,
IVOS2302-0211,3474,1,4,
IVOS2302-0218,1312,2,3,
