InvoiceNo,CustomerID,InvoiceDate
IVOS2301-0053,GAUSS,3-Jan-2023
IVOS2301-0054,GAUSS,3-Jan-2023
IVOS2301-0108,GAUSS,5-Jan-2023
IVOS2301-0109,GAUSS,5-Jan-2023
IVOS2301-0110,GAUSS,5-Jan-2023
IVOS2301-0111,GAUSS,5-Jan-2023
IVOS2301-0112,GAUSS,5-Jan-2023
IVOS2301-0113,GAUSS,5-Jan-2023
IVOS2301-0114,GAUSS,5-Jan-2023
IVOS2301-0115,GAUSS,5-Jan-2023
IVOS2301-0116,GAUSS,5-Jan-2023
IVOS2301-0117,GAUSS,5-Jan-2023
IVOS2301-0137,GAUSS,6-Jan-2023
IVOS2301-0138,GAUSS,6-Jan-2023
IVOS2301-0141,GAUSS,6-Jan-2023
IVOS2301-0147,GAUSS,6-Jan-2023
IVOS2301-0148,GAUSS,6-Jan-2023
IVOS2301-0187,GAUSS,9-Jan-2023
IVOS2301-0188,GAUSS,9-Jan-2023
IVOS2301-0189,GAUSS,9-Jan-2023
IVOS2301-0190,GAUSS,9-Jan-2023
IVOS2301-0191,GAUSS,9-Jan-2023
IVOS2301-0192,GAUSS,9-Jan-2023
IVOS2301-0193,GAUSS,9-Jan-2023
IVOS2301-0194,GAUSS,9-Jan-2023
IVOS2301-0195,GAUSS,9-Jan-2023
IVOS2301-0196,GAUSS,9-Jan-2023
IVOS2301-0197,GAUSS,9-Jan-2023
IVOS2301-0198,GAUSS,9-Jan-2023
IVOS2301-0199,GAUSS,9-Jan-2023
IVOS2301-0207,GAUSS,9-Jan-2023
IVOS2301-0208,GAUSS,9-Jan-2023
IVOS2301-0209,GAUSS,9-Jan-2023
IVOS2301-0224,GAUSS,9-Jan-2023
IVOS2301-0238,GAUSS,10-Jan-2023
IVOS2301-0243,SOLNA,10-Jan-2023
IVOS2301-0244,GAUSS,10-Jan-2023
IVOS2301-0245,GAUSS,10-Jan-2023
IVOS2301-0246,GAUSS,10-Jan-2023
IVOS2301-0254,GAUSS,10-Jan-2023
IVOS2301-0258,GAUSS,10-Jan-2023
IVOS2301-0259,GAUSS,10-Jan-2023
IVOS2301-0260,GAUSS,10-Jan-2023
IVOS2301-0261,GAUSS,10-Jan-2023
IVOS2301-0262,GAUSS,10-Jan-2023
IVOS2301-0263,GAUSS,10-Jan-2023
IVOS2301-0264,GAUSS,10-Jan-2023
IVOS2301-0265,GAUSS,10-Jan-2023
IVOS2301-0266,GAUSS,10-Jan-2023
IVOS2301-0278,GAUSS,11-Jan-2023
IVOS2301-0290,GAUSS,11-Jan-2023
IVOS2301-0306,GAUSS,12-Jan-2023
IVOS2301-0307,GAUSS,12-Jan-2023
IVOS2301-0308,GAUSS,12-Jan-2023
IVOS2301-0309,GAUSS,12-Jan-2023
IVOS2301-0310,GAUSS,12-Jan-2023
IVOS2301-0311,GAUSS,12-Jan-2023
IVOS2301-0312,GAUSS,12-Jan-2023
IVOS2301-0313,GAUSS,12-Jan-2023
IVOS2301-0314,GAUSS,12-Jan-2023
IVOS2301-0315,GAUSS,12-Jan-2023
IVOS2301-0316,GAUSS,12-Jan-2023
IVOS2301-0317,GAUSS,12-Jan-2023
IVOS2301-0320,GAUSS,12-Jan-2023
IVOS2301-0359,GAUSS,13-Jan-2023
IVOS2301-0404,GAUSS,16-Jan-2023
IVOS2301-0405,GAUSS,16-Jan-2023
IVOS2301-0406,GAUSS,16-Jan-2023
IVOS2301-0407,GAUSS,16-Jan-2023
IVOS2301-0408,GAUSS,16-Jan-2023
IVOS2301-0409,GAUSS,16-Jan-2023
IVOS2301-0410,GAUSS,16-Jan-2023
IVOS2301-0411,GAUSS,16-Jan-2023
IVOS2301-0412,GAUSS,16-Jan-2023
IVOS2301-0413,GAUSS,16-Jan-2023
IVOS2301-0414,GAUSS,16-Jan-2023
IVOS2301-0415,GAUSS,16-Jan-2023
IVOS2301-0416,GAUSS,16-Jan-2023
IVOS2301-0417,GAUSS,16-Jan-2023
IVOS2301-0418,GAUSS,16-Jan-2023
IVOS2301-0419,GAUSS,16-Jan-2023
IVOS2301-0420,GAUSS,16-Jan-2023
IVOS2301-0421,GAUSS,16-Jan-2023
IVOS2301-0422,GAUSS,16-Jan-2023
IVOS2301-0423,GAUSS,16-Jan-2023
IVOS2301-0424,GAUSS,16-Jan-2023
IVOS2301-0425,GAUSS,16-Jan-2023
IVOS2301-0426,GAUSS,16-Jan-2023
IVOS2301-0427,GAUSS,16-Jan-2023
IVOS2301-0428,GAUSS,16-Jan-2023
IVOS2301-0462,GAUSS,17-Jan-2023
IVOS2301-0463,GAUSS,17-Jan-2023
IVOS2301-0464,GAUSS,17-Jan-2023
IVOS2301-0470,GAUSS,17-Jan-2023
IVOS2301-0471,GAUSS,17-Jan-2023
IVOS2301-0472,GAUSS,17-Jan-2023
IVOS2301-0473,GAUSS,17-Jan-2023
IVOS2301-0474,GAUSS,17-Jan-2023
IVOS2301-0475,GAUSS,17-Jan-2023
IVOS2301-0476,GAUSS,17-Jan-2023
IVOS2301-0477,GAUSS,17-Jan-2023
IVOS2301-0478,GAUSS,17-Jan-2023
IVOS2301-0479,GAUSS,17-Jan-2023
IVOS2301-0480,GAUSS,17-Jan-2023
IVOS2301-0481,GAUSS,17-Jan-2023
IVOS2301-0482,GAUSS,17-Jan-2023
IVOS2301-0492,GAUSS,17-Jan-2023
IVOS2301-0493,GAUSS,17-Jan-2023
IVOS2301-0494,GAUSS,17-Jan-2023
IVOS2301-0495,GAUSS,17-Jan-2023
IVOS2301-0510,GAUSS,18-Jan-2023
IVOS2301-0511,SOLNA,18-Jan-2023
IVOS2301-0512,ALLOPTIK,18-Jan-2023
IVOS2301-0513,GAUSS,18-Jan-2023
IVOS2301-0542,GAUSS,19-Jan-2023
IVOS2301-0543,GAUSS,19-Jan-2023
IVOS2301-0544,GAUSS,19-Jan-2023
IVOS2301-0545,GAUSS,19-Jan-2023
IVOS2301-0546,GAUSS,19-Jan-2023
IVOS2301-0547,GAUSS,19-Jan-2023
IVOS2301-0548,GAUSS,19-Jan-2023
IVOS2301-0552,GAUSS,19-Jan-2023
IVOS2301-0553,GAUSS,19-Jan-2023
IVOS2301-0554,GAUSS,19-Jan-2023
IVOS2301-0555,GAUSS,19-Jan-2023
IVOS2301-0556,GAUSS,19-Jan-2023
IVOS2301-0557,GAUSS,19-Jan-2023
IVOS2301-0558,GAUSS,19-Jan-2023
IVOS2301-0559,GAUSS,19-Jan-2023
IVOS2301-0560,GAUSS,19-Jan-2023
IVOS2301-0561,GAUSS,19-Jan-2023
IVOS2301-0562,GAUSS,19-Jan-2023
IVOS2301-0563,GAUSS,19-Jan-2023
IVOS2301-0564,GAUSS,19-Jan-2023
IVOS2301-0565,GAUSS,19-Jan-2023
IVOS2301-0566,GAUSS,19-Jan-2023
IVOS2301-0567,GAUSS,19-Jan-2023
IVOS2301-0568,GAUSS,19-Jan-2023
IVOS2301-0569,GAUSS,19-Jan-2023
IVOS2301-0570,GAUSS,19-Jan-2023
IVOS2301-0571,GAUSS,19-Jan-2023
IVOS2301-0598,GAUSS,20-Jan-2023
IVOS2301-0635,GAUSS,23-Jan-2023
IVOS2301-0636,GAUSS,23-Jan-2023
IVOS2301-0637,GAUSS,23-Jan-2023
IVOS2301-0638,GAUSS,23-Jan-2023
IVOS2301-0639,GAUSS,23-Jan-2023
IVOS2301-0640,GAUSS,23-Jan-2023
IVOS2301-0641,GAUSS,23-Jan-2023
IVOS2301-0642,GAUSS,23-Jan-2023
IVOS2301-0643,GAUSS,23-Jan-2023
IVOS2301-0644,GAUSS,23-Jan-2023
IVOS2301-0645,GAUSS,23-Jan-2023
IVOS2301-0646,GAUSS,23-Jan-2023
IVOS2301-0647,GAUSS,23-Jan-2023
IVOS2301-0648,GAUSS,23-Jan-2023
IVOS2301-0649,GAUSS,23-Jan-2023
IVOS2301-0650,GAUSS,23-Jan-2023
IVOS2301-0666,GAUSS,23-Jan-2023
IVOS2301-0678,SOLNA,24-Jan-2023
IVOS2301-0679,GAUSS,24-Jan-2023
IVOS2301-0680,GAUSS,24-Jan-2023
IVOS2301-0681,GAUSS,24-Jan-2023
IVOS2301-0682,GAUSS,24-Jan-2023
IVOS2301-0683,GAUSS,24-Jan-2023
IVOS2301-0684,GAUSS,24-Jan-2023
IVOS2301-0685,GAUSS,24-Jan-2023
IVOS2301-0686,GAUSS,24-Jan-2023
IVOS2301-0699,GAUSS,24-Jan-2023
IVOS2301-0700,GAUSS,24-Jan-2023
IVOS2301-0721,GAUSS,25-Jan-2023
IVOS2301-0734,GAUSS,26-Jan-2023
IVOS2301-0735,GAUSS,26-Jan-2023
IVOS2301-0736,GAUSS,26-Jan-2023
IVOS2301-0737,GAUSS,26-Jan-2023
IVOS2301-0738,GAUSS,26-Jan-2023
IVOS2301-0739,GAUSS,26-Jan-2023
IVOS2301-0740,GAUSS,26-Jan-2023
IVOS2301-0741,GAUSS,26-Jan-2023
IVOS2301-0742,GAUSS,26-Jan-2023
IVOS2301-0743,GAUSS,26-Jan-2023
IVOS2301-0744,GAUSS,26-Jan-2023
IVOS2301-0745,GAUSS,26-Jan-2023
IVOS2301-0777,GAUSS,27-Jan-2023
IVOS2301-0778,GAUSS,27-Jan-2023
IVOS2301-0815,GAUSS,30-Jan-2023
IVOS2301-0816,GAUSS,30-Jan-2023
IVOS2301-0817,GAUSS,30-Jan-2023
IVOS2301-0818,GAUSS,30-Jan-2023
IVOS2301-0819,GAUSS,30-Jan-2023
IVOS2301-0820,GAUSS,30-Jan-2023
IVOS2301-0821,GAUSS,30-Jan-2023
IVOS2301-0822,GAUSS,30-Jan-2023
IVOS2301-0823,GAUSS,30-Jan-2023
IVOS2301-0824,GAUSS,30-Jan-2023
IVOS2301-0825,GAUSS,30-Jan-2023
IVOS2301-0826,GAUSS,30-Jan-2023
IVOS2301-0827,GAUSS,30-Jan-2023
IVOS2301-0828,GAUSS,30-Jan-2023
IVOS2301-0829,GAUSS,30-Jan-2023
IVOS2301-0830,GAUSS,30-Jan-2023
IVOS2301-0831,GAUSS,30-Jan-2023
IVOS2301-0846,GAUSS,30-Jan-2023
IVOS2301-0847,GAUSS,30-Jan-2023
IVOS2301-0867,GAUSS,31-Jan-2023
IVOS2301-0868,GAUSS,31-Jan-2023
IVOS2301-0869,GAUSS,31-Jan-2023
IVOS2301-0870,GAUSS,31-Jan-2023
IVOS2301-0871,GAUSS,31-Jan-2023
IVOS2301-0872,GAUSS,31-Jan-2023
IVOS2301-0873,GAUSS,31-Jan-2023
IVOS2301-0874,GAUSS,31-Jan-2023
IVOS2301-0875,GAUSS,31-Jan-2023
IVOS2301-0876,GAUSS,31-Jan-2023
IVOS2301-0879,GAUSS,31-Jan-2023
IVOS2301-0892,SOLNA,31-Jan-2023
IVOS2302-0032,GAUSS,2-Feb-2023
IVOS2302-0035,GAUSS,2-Feb-2023
IVOS2302-0050,GAUSS,3-Feb-2023
IVOS2302-0051,GAUSS,3-Feb-2023
IVOS2302-0052,GAUSS,3-Feb-2023
IVOS2302-0053,GAUSS,3-Feb-2023
IVOS2302-0054,GAUSS,3-Feb-2023
IVOS2302-0059,GAUSS,3-Feb-2023
IVOS2302-0060,GAUSS,3-Feb-2023
IVOS2302-0089,ALLOPTIK,4-Feb-2023
IVOS2302-0114,GAUSS,6-Feb-2023
IVOS2302-0115,GAUSS,6-Feb-2023
IVOS2302-0116,GAUSS,6-Feb-2023
IVOS2302-0117,GAUSS,6-Feb-2023
IVOS2302-0118,GAUSS,6-Feb-2023
IVOS2302-0119,GAUSS,6-Feb-2023
IVOS2302-0120,GAUSS,6-Feb-2023
IVOS2302-0121,GAUSS,6-Feb-2023
IVOS2302-0122,GAUSS,6-Feb-2023
IVOS2302-0123,GAUSS,6-Feb-2023
IVOS2302-0124,GAUSS,6-Feb-2023
IVOS2302-0125,GAUSS,6-Feb-2023
IVOS2302-0126,GAUSS,6-Feb-2023
IVOS2302-0127,GAUSS,6-Feb-2023
IVOS2302-0128,GAUSS,6-Feb-2023
IVOS2302-0129,GAUSS,6-Feb-2023
IVOS2302-0130,GAUSS,6-Feb-2023
IVOS2302-0131,GAUSS,6-Feb-2023
IVOS2302-0132,GAUSS,6-Feb-2023
IVOS2302-0138,GAUSS,6-Feb-2023
IVOS2302-0139,GAUSS,6-Feb-2023
IVOS2302-0141,GAUSS,6-Feb-2023
IVOS2302-0142,GAUSS,6-Feb-2023
IVOS2302-0144,GAUSS,6-Feb-2023
IVOS2302-0145,GAUSS,6-Feb-2023
IVOS2302-0146,GAUSS,6-Feb-2023
IVOS2302-0147,GAUSS,6-Feb-2023
IVOS2302-0153,GAUSS,6-Feb-2023
IVOS2302-0154,GAUSS,6-Feb-2023
IVOS2302-0155,GAUSS,6-Feb-2023
IVOS2302-0156,GAUSS,6-Feb-2023
IVOS2302-0157,GAUSS,6-Feb-2023
IVOS2302-0171,GAUSS,7-Feb-2023
IVOS2302-0172,GAUSS,7-Feb-2023
IVOS2302-0173,GAUSS,7-Feb-2023
IVOS2302-0174,GAUSS,7-Feb-2023
IVOS2302-0175,GAUSS,7-Feb-2023
IVOS2302-0176,GAUSS,7-Feb-2023
IVOS2302-0177,GAUSS,7-Feb-2023
IVOS2302-0178,GAUSS,7-Feb-2023
IVOS2302-0188,GAUSS,7-Feb-2023
IVOS2302-0190,GAUSS,7-Feb-2023
IVOS2302-0191,GAUSS,7-Feb-2023
IVOS2302-0193,GAUSS,7-Feb-2023
IVOS2302-0197,GAUSS,7-Feb-2023
IVOS2302-0211,GAUSS,8-Feb-2023
IVOS2302-0218,SOLNA,8-Feb-2023
IVOS2302-0234,GAUSS,9-Feb-2023
IVOS2302-0235,GAUSS,9-Feb-2023
IVOS2302-0236,GAUSS,9-Feb-2023
IVOS2302-0237,GAUSS,9-Feb-2023
IVOS2302-0238,GAUSS,9-Feb-2023
IVOS2302-0239,GAUSS,9-Feb-2023
IVOS2302-0240,GAUSS,9-Feb-2023
IVOS2302-0252,GAUSS,9-Feb-2023
IVOS2302-0255,GAUSS,9-Feb-2023
IVOS2302-0256,GAUSS,9-Feb-2023
IVOS2302-0257,GAUSS,9-Feb-2023
IVOS2302-0332,GAUSS,13-Feb-2023
IVOS2302-0333,GAUSS,13-Feb-2023
IVOS2302-0334,GAUSS,13-Feb-2023
IVOS2302-0335,GAUSS,13-Feb-2023
IVOS2302-0336,GAUSS,13-Feb-2023
IVOS2302-0337,GAUSS,13-Feb-2023
IVOS2302-0338,GAUSS,13-Feb-2023
IVOS2302-0339,GAUSS,13-Feb-2023
IVOS2302-0366,GAUSS,14-Feb-2023
IVOS2302-0367,GAUSS,14-Feb-2023
IVOS2302-0368,GAUSS,14-Feb-2023
IVOS2302-0369,GAUSS,14-Feb-2023
IVOS2302-0370,GAUSS,14-Feb-2023
IVOS2302-0378,GAUSS,14-Feb-2023
IVOS2302-0407,SOLNA,15-Feb-2023
IVOS2302-0425,GAUSS,16-Feb-2023
IVOS2302-0426,GAUSS,16-Feb-2023
IVOS2302-0427,GAUSS,16-Feb-2023
IVOS2302-0430,GAUSS,16-Feb-2023
IVOS2302-0431,GAUSS,16-Feb-2023
IVOS2302-0432,GAUSS,16-Feb-2023
IVOS2302-0433,GAUSS,16-Feb-2023
IVOS2302-0434,GAUSS,16-Feb-2023
IVOS2302-0438,GAUSS,16-Feb-2023
IVOS2302-0439,GAUSS,16-Feb-2023
IVOS2302-0440,GAUSS,16-Feb-2023
IVOS2302-0444,GAUSS,16-Feb-2023
IVOS2302-0462,GAUSS,17-Feb-2023
IVOS2302-0488,ALLOPTIK,18-Feb-2023
IVOS2302-0490,GAUSS,18-Feb-2023
IVOS2302-0491,GAUSS,18-Feb-2023
IVOS2302-0494,GAUSS,18-Feb-2023
IVOS2302-0514,GAUSS,20-Feb-2023
IVOS2302-0515,GAUSS,20-Feb-2023
IVOS2302-0516,GAUSS,20-Feb-2023
IVOS2302-0517,GAUSS,20-Feb-2023
IVOS2302-0518,GAUSS,20-Feb-2023
IVOS2302-0519,GAUSS,20-Feb-2023
IVOS2302-0520,GAUSS,20-Feb-2023
IVOS2302-0521,GAUSS,20-Feb-2023
IVOS2302-0522,GAUSS,20-Feb-2023
IVOS2302-0523,GAUSS,20-Feb-2023
IVOS2302-0524,GAUSS,20-Feb-2023
IVOS2302-0525,GAUSS,20-Feb-2023
IVOS2302-0526,GAUSS,20-Feb-2023
IVOS2302-0527,GAUSS,20-Feb-2023
IVOS2302-0528,GAUSS,20-Feb-2023
IVOS2302-0529,GAUSS,20-Feb-2023
IVOS2302-0530,GAUSS,20-Feb-2023
IVOS2302-0531,GAUSS,20-Feb-2023
IVOS2302-0532,GAUSS,20-Feb-2023
IVOS2302-0533,GAUSS,20-Feb-2023
IVOS2302-0547,GAUSS,20-Feb-2023
IVOS2302-0569,GAUSS,21-Feb-2023
IVOS2302-0570,GAUSS,21-Feb-2023
IVOS2302-0571,GAUSS,21-Feb-2023
IVOS2302-0572,GAUSS,21-Feb-2023
IVOS2302-0573,GAUSS,21-Feb-2023
IVOS2302-0574,GAUSS,21-Feb-2023
IVOS2302-0575,GAUSS,21-Feb-2023
IVOS2302-0625,GAUSS,23-Feb-2023
IVOS2302-0626,GAUSS,23-Feb-2023
IVOS2302-0635,GAUSS,23-Feb-2023
IVOS2302-0656,SOLNA,24-Feb-2023
IVOS2302-0704,GAUSS,27-Feb-2023
IVOS2302-0705,GAUSS,27-Feb-2023
IVOS2302-0706,GAUSS,27-Feb-2023
IVOS2302-0707,GAUSS,27-Feb-2023
IVOS2302-0708,GAUSS,27-Feb-2023
IVOS2302-0716,GAUSS,27-Feb-2023
IVOS2302-0718,GAUSS,27-Feb-2023
IVOS2302-0720,GAUSS,27-Feb-2023
IVOS2302-0721,GAUSS,27-Feb-2023
IVOS2302-0722,GAUSS,27-Feb-2023
IVOS2302-0723,GAUSS,27-Feb-2023
IVOS2302-0724,GAUSS,27-Feb-2023
IVOS2302-0725,GAUSS,27-Feb-2023
IVOS2302-0752,GAUSS,28-Feb-2023
IVOS2302-0753,GAUSS,28-Feb-2023
IVOS2302-0754,GAUSS,28-Feb-2023
IVOS2302-0755,GAUSS,28-Feb-2023
IVOS2302-0756,GAUSS,28-Feb-2023
IVOS2302-0757,GAUSS,28-Feb-2023
IVOS2302-0758,GAUSS,28-Feb-2023
IVOS2302-0759,GAUSS,28-Feb-2023
IVOS2302-0760,GAUSS,28-Feb-2023
IVOS2302-0761,GAUSS,28-Feb-2023
IVOS2302-0762,GAUSS,28-Feb-2023
IVOS2302-0774,GAUSS,28-Feb-2023
IVOS2303-0030,GAUSS,2-Mar-2023
IVOS2303-0031,GAUSS,2-Mar-2023
IVOS2303-0032,GAUSS,2-Mar-2023
IVOS2303-0033,GAUSS,2-Mar-2023
IVOS2303-0034,GAUSS,2-Mar-2023
IVOS2303-0035,GAUSS,2-Mar-2023
IVOS2303-0036,GAUSS,2-Mar-2023
IVOS2303-0037,GAUSS,2-Mar-2023
IVOS2303-0038,GAUSS,2-Mar-2023
IVOS2303-0042,GAUSS,2-Mar-2023
IVOS2303-0047,GAUSS,2-Mar-2023
IVOS2303-0048,GAUSS,2-Mar-2023
IVOS2303-0068,SOLNA,3-Mar-2023
IVOS2303-0095,ALLOPTIK,4-Mar-2023
IVOS2303-0114,GAUSS,6-Mar-2023
IVOS2303-0115,GAUSS,6-Mar-2023
IVOS2303-0116,GAUSS,6-Mar-2023
IVOS2303-0117,GAUSS,6-Mar-2023
IVOS2303-0118,GAUSS,6-Mar-2023
IVOS2303-0119,GAUSS,6-Mar-2023
IVOS2303-0120,GAUSS,6-Mar-2023
IVOS2303-0121,GAUSS,6-Mar-2023
IVOS2303-0122,GAUSS,6-Mar-2023
IVOS2303-0123,GAUSS,6-Mar-2023
IVOS2303-0124,GAUSS,6-Mar-2023
IVOS2303-0125,GAUSS,6-Mar-2023
IVOS2303-0126,GAUSS,6-Mar-2023
IVOS2303-0127,GAUSS,6-Mar-2023
IVOS2303-0128,GAUSS,6-Mar-2023
IVOS2303-0129,GAUSS,6-Mar-2023
IVOS2303-0130,GAUSS,6-Mar-2023
IVOS2303-0131,GAUSS,6-Mar-2023
IVOS2303-0132,GAUSS,6-Mar-2023
IVOS2303-0148,GAUSS,6-Mar-2023
IVOS2303-0160,GAUSS,6-Mar-2023
IVOS2303-0181,SOLNA,7-Mar-2023
IVOS2303-0204,GAUSS,8-Mar-2023
IVOS2303-0205,GAUSS,8-Mar-2023
IVOS2303-0207,GAUSS,8-Mar-2023
IVOS2303-0208,GAUSS,8-Mar-2023
IVOS2303-0209,GAUSS,8-Mar-2023
IVOS2303-0210,GAUSS,8-Mar-2023
IVOS2303-0211,GAUSS,8-Mar-2023
IVOS2303-0212,GAUSS,8-Mar-2023
IVOS2303-0213,GAUSS,8-Mar-2023
IVOS2303-0214,GAUSS,8-Mar-2023
IVOS2303-0233,GAUSS,9-Mar-2023
IVOS2303-0234,GAUSS,9-Mar-2023
IVOS2303-0235,GAUSS,9-Mar-2023
IVOS2303-0236,GAUSS,9-Mar-2023
IVOS2303-0237,GAUSS,9-Mar-2023
IVOS2303-0238,GAUSS,9-Mar-2023
IVOS2303-0239,GAUSS,9-Mar-2023
IVOS2303-0260,GAUSS,10-Mar-2023
IVOS2303-0266,GAUSS,10-Mar-2023
IVOS2303-0325,GAUSS,13-Mar-2023
IVOS2303-0326,GAUSS,13-Mar-2023
IVOS2303-0327,GAUSS,13-Mar-2023
IVOS2303-0328,GAUSS,13-Mar-2023
IVOS2303-0329,GAUSS,13-Mar-2023
IVOS2303-0330,GAUSS,13-Mar-2023
IVOS2303-0331,GAUSS,13-Mar-2023
IVOS2303-0332,GAUSS,13-Mar-2023
IVOS2303-0333,GAUSS,13-Mar-2023
IVOS2303-0334,GAUSS,13-Mar-2023
IVOS2303-0367,SOLNA,14-Mar-2023
IVOS2303-0374,GAUSS,14-Mar-2023
IVOS2303-0375,GAUSS,14-Mar-2023
IVOS2303-0376,GAUSS,14-Mar-2023
IVOS2303-0377,GAUSS,14-Mar-2023
IVOS2303-0378,GAUSS,14-Mar-2023
IVOS2303-0379,GAUSS,14-Mar-2023
IVOS2303-0381,GAUSS,14-Mar-2023
IVOS2303-0382,GAUSS,14-Mar-2023
IVOS2303-0383,GAUSS,14-Mar-2023
IVOS2303-0384,GAUSS,14-Mar-2023
IVOS2303-0409,GAUSS,15-Mar-2023
IVOS2303-0437,GAUSS,16-Mar-2023
IVOS2303-0438,GAUSS,16-Mar-2023
IVOS2303-0439,GAUSS,16-Mar-2023
IVOS2303-0440,GAUSS,16-Mar-2023
IVOS2303-0441,GAUSS,16-Mar-2023
IVOS2303-0442,GAUSS,16-Mar-2023
IVOS2303-0443,GAUSS,16-Mar-2023
IVOS2303-0444,GAUSS,16-Mar-2023
IVOS2303-0445,GAUSS,16-Mar-2023
IVOS2303-0451,GAUSS,16-Mar-2023
IVOS2303-0452,GAUSS,16-Mar-2023
IVOS2303-0453,GAUSS,16-Mar-2023
IVOS2303-0471,GAUSS,17-Mar-2023
IVOS2303-0501,GAUSS,18-Mar-2023
IVOS2303-0502,GAUSS,18-Mar-2023
IVOS2303-0503,GAUSS,18-Mar-2023
IVOS2303-0524,GAUSS,20-Mar-2023
IVOS2303-0525,GAUSS,20-Mar-2023
IVOS2303-0526,GAUSS,20-Mar-2023
IVOS2303-0527,GAUSS,20-Mar-2023
IVOS2303-0528,GAUSS,20-Mar-2023
IVOS2303-0529,GAUSS,20-Mar-2023
IVOS2303-0530,GAUSS,20-Mar-2023
IVOS2303-0531,GAUSS,20-Mar-2023
IVOS2303-0532,GAUSS,20-Mar-2023
IVOS2303-0533,GAUSS,20-Mar-2023
IVOS2303-0534,GAUSS,20-Mar-2023
IVOS2303-0535,GAUSS,20-Mar-2023
IVOS2303-0536,GAUSS,20-Mar-2023
IVOS2303-0537,GAUSS,20-Mar-2023
IVOS2303-0538,GAUSS,20-Mar-2023
IVOS2303-0539,GAUSS,20-Mar-2023
IVOS2303-0540,GAUSS,20-Mar-2023
IVOS2303-0541,GAUSS,20-Mar-2023
IVOS2303-0542,GAUSS,20-Mar-2023
IVOS2303-0543,GAUSS,20-Mar-2023
IVOS2303-0544,GAUSS,20-Mar-2023
IVOS2303-0545,GAUSS,20-Mar-2023
IVOS2303-0546,GAUSS,20-Mar-2023
IVOS2303-0547,GAUSS,20-Mar-2023
IVOS2303-0548,GAUSS,20-Mar-2023
IVOS2303-0549,GAUSS,20-Mar-2023
IVOS2303-0565,GAUSS,20-Mar-2023
IVOS2303-0570,SOLNA,20-Mar-2023
IVOS2303-0571,ALLOPTIK,20-Mar-2023
IVOS2303-0574,GAUSS,20-Mar-2023
IVOS2303-0575,GAUSS,20-Mar-2023
IVOS2303-0576,GAUSS,20-Mar-2023
IVOS2303-0577,GAUSS,20-Mar-2023
IVOS2303-0578,GAUSS,20-Mar-2023
IVOS2303-0583,GAUSS,20-Mar-2023
IVOS2303-0584,GAUSS,20-Mar-2023
IVOS2303-0585,GAUSS,20-Mar-2023
IVOS2303-0586,GAUSS,20-Mar-2023
IVOS2303-0587,GAUSS,20-Mar-2023
IVOS2303-0605,GAUSS,21-Mar-2023
IVOS2303-0606,GAUSS,21-Mar-2023
IVOS2303-0607,GAUSS,21-Mar-2023
IVOS2303-0609,GAUSS,21-Mar-2023
IVOS2303-0610,GAUSS,21-Mar-2023
IVOS2303-0611,GAUSS,21-Mar-2023
IVOS2303-0615,GAUSS,21-Mar-2023
IVOS2303-0616,GAUSS,21-Mar-2023
IVOS2303-0617,GAUSS,21-Mar-2023
IVOS2303-0618,GAUSS,21-Mar-2023
IVOS2303-0628,GAUSS,21-Mar-2023
IVOS2303-0629,GAUSS,21-Mar-2023
IVOS2303-0630,GAUSS,21-Mar-2023
IVOS2303-0631,GAUSS,21-Mar-2023
IVOS2303-0632,GAUSS,21-Mar-2023
IVOS2303-0633,GAUSS,21-Mar-2023
IVOS2303-0634,GAUSS,21-Mar-2023
IVOS2303-0673,ALFA,22-Mar-2023
IVOS2303-0681,GAUSS,23-Mar-2023
IVOS2303-0682,GAUSS,23-Mar-2023
IVOS2303-0683,GAUSS,23-Mar-2023
IVOS2303-0684,GAUSS,23-Mar-2023
IVOS2303-0685,GAUSS,23-Mar-2023
IVOS2303-0686,GAUSS,23-Mar-2023
IVOS2303-0688,GAUSS,23-Mar-2023
IVOS2303-0689,GAUSS,23-Mar-2023
IVOS2303-0690,GAUSS,23-Mar-2023
IVOS2303-0691,GAUSS,23-Mar-2023
IVOS2303-0709,GAUSS,24-Mar-2023
IVOS2303-0714,GAUSS,24-Mar-2023
IVOS2303-0724,GAUSS,24-Mar-2023
IVOS2303-0766,GAUSS,27-Mar-2023
IVOS2303-0767,GAUSS,27-Mar-2023
IVOS2303-0768,GAUSS,27-Mar-2023
IVOS2303-0769,GAUSS,27-Mar-2023
IVOS2303-0770,GAUSS,27-Mar-2023
IVOS2303-0771,GAUSS,27-Mar-2023
IVOS2303-0772,GAUSS,27-Mar-2023
IVOS2303-0773,GAUSS,27-Mar-2023
IVOS2303-0774,GAUSS,27-Mar-2023
IVOS2303-0775,GAUSS,27-Mar-2023
IVOS2303-0776,GAUSS,27-Mar-2023
IVOS2303-0777,GAUSS,27-Mar-2023
IVOS2303-0778,GAUSS,27-Mar-2023
IVOS2303-0779,GAUSS,27-Mar-2023
IVOS2303-0780,GAUSS,27-Mar-2023
IVOS2303-0781,GAUSS,27-Mar-2023
IVOS2303-0782,GAUSS,27-Mar-2023
IVOS2303-0783,GAUSS,27-Mar-2023
IVOS2303-0784,GAUSS,27-Mar-2023
IVOS2303-0785,GAUSS,27-Mar-2023
IVOS2303-0786,GAUSS,27-Mar-2023
IVOS2303-0791,GAUSS,27-Mar-2023
